Time,Topic,Location,Measure,CustomerID,DateReported,PossiblePoints,Question,Correct
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9026271,6/8/20 8:44,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9026297,1/8/20 11:42,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9024953,11/6/19 19:41,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9024953,11/26/19 8:56,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9033173,4/26/20 19:56,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Post-Measure,9033173,11/9/20 14:57,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9033037,3/18/20 13:18,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9025077,11/7/19 17:50,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9025077,12/6/19 14:52,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9024745,11/5/19 12:26,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Post-Measure,9024745,11/19/19 7:05,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9021617,11/4/19 14:33,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9021617,12/20/19 14:00,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9032103,2/21/20 7:53,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Post-Measure,9032103,2/22/20 6:02,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9024965,11/13/19 12:35,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9024965,12/3/19 12:54,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9037001,6/23/20 12:02,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9025931,11/25/19 2:27,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9025931,12/4/19 13:25,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024465,11/4/19 17:30,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024465,12/3/19 17:01,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9010285,11/21/19 10:10,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9010285,1/20/20 17:55,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9028771,12/30/19 8:58,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9028771,8/16/20 14:46,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9037007,6/1/20 15:50,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024689,11/7/19 12:31,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024689,2/24/20 15:52,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9029615,1/19/20 10:19,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9029615,1/22/20 16:44,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9028797,12/21/19 15:05,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9028797,12/31/19 5:28,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024429,11/4/19 12:34,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024429,12/31/19 13:58,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9026247,11/30/19 8:07,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9026247,1/9/20 6:25,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9026291,1/3/20 4:50,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9025103,11/9/19 8:30,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Post-Measure,9025103,12/4/19 15:40,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9026805,12/9/19 14:57,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9026805,1/20/20 6:17,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9024759,11/5/19 12:30,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Post-Measure,9024759,11/21/19 12:39,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9025113,11/9/19 5:07,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9025113,1/12/20 16:40,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9028633,1/6/20 12:58,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9028725,1/9/20 7:20,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9024941,11/6/19 15:04,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9024941,11/26/19 8:06,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9033491,4/6/20 5:00,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9033491,4/9/20 12:41,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9031243,1/28/20 5:12,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9031243,2/4/20 14:19,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9028585,1/12/20 7:17,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9028585,3/7/20 14:39,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9024821,11/6/19 5:12,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024505,11/10/19 16:56,20,How many robbers died till the 2nd heist? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024505,12/31/19 7:56,20,How many robbers died till the 2nd heist? ,N
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9028631,12/17/19 16:33,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9028631,2/16/20 8:23,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9029509,1/10/20 8:14,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9029509,1/17/20 16:15,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9024841,11/11/19 16:54,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9023231,11/11/19 8:58,20,How many robbers died till the 2nd heist? ,N
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9023231,1/20/20 12:30,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9036559,5/24/20 14:33,20,How many robbers died till the 2nd heist? ,N
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9036559,6/5/20 12:41,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024479,11/7/19 8:56,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9010233,12/10/19 7:29,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9024769,11/11/19 8:50,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Post-Measure,9024769,12/22/19 12:25,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9037071,6/3/20 9:16,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9025253,11/12/19 13:01,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Post-Measure,9025253,3/4/20 16:55,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9028353,11/5/19 11:58,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Post-Measure,9028353,11/29/19 19:34,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9010029,12/4/19 6:24,20,How many robbers died till the 2nd heist? ,N
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9010029,12/4/19 6:37,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9037389,6/15/20 7:51,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9037389,7/6/20 12:48,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9024725,11/5/19 11:08,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Post-Measure,9024725,11/30/19 21:09,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9031203,1/28/20 5:12,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9031203,2/4/20 14:19,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9029499,1/10/20 13:29,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9029499,3/4/20 19:46,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024509,11/6/19 12:33,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024509,12/30/19 13:32,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024477,11/4/19 12:00,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024477,11/21/19 12:41,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9037427,6/6/20 6:47,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9037427,6/16/20 9:28,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9010081,12/17/19 12:17,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9010081,12/19/19 12:41,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9019549,12/3/19 16:48,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9024973,11/6/19 18:57,20,How many robbers died till the 2nd heist? ,N
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9024973,11/20/19 11:50,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9002125,11/16/19 5:05,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9024851,11/11/19 10:19,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9033169,3/20/20 6:11,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9033169,5/19/20 13:34,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9025975,11/22/19 11:52,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Post-Measure,9025975,12/26/19 8:03,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9029661,1/13/20 5:10,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9029661,1/26/20 13:51,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9036977,7/8/20 6:29,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9024865,11/6/19 7:40,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9029699,1/27/20 13:50,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9029699,4/20/20 11:37,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9028785,12/21/19 9:26,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9028785,12/29/19 11:23,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9033219,3/23/20 10:55,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9033219,9/22/20 12:01,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024485,11/4/19 17:00,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024485,12/3/19 19:38,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9030485,1/18/20 18:35,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9030485,1/19/20 21:49,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9028523,12/16/19 10:30,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9031245,1/28/20 5:12,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9031245,2/4/20 14:18,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024549,11/5/19 8:52,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024549,1/30/20 10:06,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9005351,11/21/19 13:12,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024469,11/4/19 5:26,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024469,2/4/20 11:03,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024463,11/4/19 16:51,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9013077,11/5/19 8:03,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9013077,12/3/19 12:49,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9024783,11/8/19 4:42,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Pre-Measure,9033101,3/19/20 8:37,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Post-Measure,9033101,4/28/20 6:23,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Post-Measure,9012907,3/24/20 6:04,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9024169,10/29/19 6:53,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9024889,11/13/19 5:14,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Post-Measure,9024889,1/31/20 11:53,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9013769,12/6/19 13:53,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9024857,11/14/19 5:16,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Post-Measure,9024857,1/17/20 7:01,20,How many robbers died till the 2nd heist? ,N
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024467,11/4/19 17:16,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024467,12/7/19 10:04,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9028533,12/27/19 8:34,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9028533,1/8/20 13:02,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9033045,4/20/20 9:15,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9033045,4/23/20 12:50,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Pre-Measure,9033139,3/22/20 16:32,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9025081,11/10/19 17:18,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9025181,11/11/19 8:03,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9025181,12/8/19 20:36,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9028575,12/17/19 17:32,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9028575,1/25/20 12:27,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9019457,11/25/19 13:01,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9019457,1/3/20 21:45,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Pre-Measure,9033117,3/19/20 12:23,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Post-Measure,9033117,6/23/20 17:06,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Pre-Measure,9028527,12/27/19 9:07,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Istanbul,La Casa De Papel Post-Measure,9028527,1/18/20 10:33,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9025285,11/13/19 7:26,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Post-Measure,9025285,1/14/20 1:44,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9029559,1/10/20 11:26,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9029559,2/4/20 5:56,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9025111,11/11/19 16:36,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9025111,12/18/19 16:26,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9013047,12/5/19 12:54,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9013047,12/5/19 13:12,20,How many robbers died till the 2nd heist? ,N
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9026015,11/24/19 12:40,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9026015,12/4/19 13:25,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9037373,6/4/20 0:55,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Helsinki,La Casa De Papel Pre-Measure,9033123,3/19/20 12:12,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9037881,6/15/20 9:33,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9028643,3/2/20 12:31,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9028643,3/8/20 18:40,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024487,11/4/19 12:34,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Pre-Measure,9029113,1/5/20 12:25,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Denver,La Casa De Papel Post-Measure,9029113,1/10/20 18:18,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9029439,1/9/20 18:01,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024449,11/9/19 7:01,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024449,1/6/20 7:58,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024561,11/4/19 10:38,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024561,12/31/19 14:26,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Nairobi,La Casa De Papel Pre-Measure,9024811,11/5/19 17:23,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9024499,11/4/19 5:35,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9024499,11/26/19 15:22,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9025763,12/4/19 12:27,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9013013,12/4/19 11:17,20,How many robbers died till the 2nd heist? ,N
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9013013,12/6/19 7:10,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Pre-Measure,9019375,11/7/19 13:07,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Moscow,La Casa De Papel Post-Measure,9019375,10/27/20 10:58,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Pre-Measure,9031193,1/28/20 8:43,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Rio,La Casa De Papel Post-Measure,9031193,2/15/20 21:03,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Pre-Measure,9025153,11/13/19 12:35,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Tokyo,La Casa De Papel Post-Measure,9025153,11/23/19 16:05,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Pre-Measure,9025893,11/21/19 12:21,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Berlin,La Casa De Papel Post-Measure,9025893,12/28/19 8:08,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9024793,11/7/19 17:28,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Post-Measure,9024793,11/26/19 15:53,20,How many robbers died till the 2nd heist? ,Y
Spring,Trivia,Trivia-Palermo,La Casa De Papel Pre-Measure,9024835,11/5/19 20:05,20,How many robbers died till the 2nd heist? ,Y
